Id. de problema,Descripción,Estado,Gravedad,Puntos de la historia,Ruta de acceso del proyecto,Tipo de ubicación,Ruta de acceso,Línea,Columna,Id. de incidente,Vínculo de ayuda,Nombre del ensamblado,Versión de ensamblado,Clave pública de ensamblado,Fragmento
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,467,12,E:System.Windows.Forms.CheckBox.CheckedChanged,,,,,this.UnattendCopyCB.CheckedChanged += new System.EventHandler(this.UnattendCopyCB_CheckedChanged);
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,466,12,T:System.Windows.Forms.CheckBox,,,,,this.UnattendCopyCB.UseVisualStyleBackColor = true;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,466,12,P:System.Windows.Forms.ButtonBase.UseVisualStyleBackColor,,,,,this.UnattendCopyCB.UseVisualStyleBackColor = true;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,465,12,T:System.Windows.Forms.CheckBox,,,,,"this.UnattendCopyCB.Text = ""Make a copy of the unattended answer file that I can use on other images"";"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,465,12,P:System.Windows.Forms.ButtonBase.Text,,,,,"this.UnattendCopyCB.Text = ""Make a copy of the unattended answer file that I can use on other images"";"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,464,12,T:System.Windows.Forms.CheckBox,,,,,this.UnattendCopyCB.TabIndex = 7;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,464,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.UnattendCopyCB.TabIndex = 7;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,463,12,T:System.Windows.Forms.CheckBox,,,,,"this.UnattendCopyCB.Size = new System.Drawing.Size(412, 19);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,463,12,P:System.Windows.Forms.Control.Size,,,,,"this.UnattendCopyCB.Size = new System.Drawing.Size(412, 19);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,462,12,T:System.Windows.Forms.CheckBox,,,,,"this.UnattendCopyCB.Name = ""UnattendCopyCB"";"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,462,12,P:System.Windows.Forms.Control.Name,,,,,"this.UnattendCopyCB.Name = ""UnattendCopyCB"";"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,461,12,T:System.Windows.Forms.CheckBox,,,,,"this.UnattendCopyCB.Location = new System.Drawing.Point(83, 158);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,461,12,P:System.Windows.Forms.Control.Location,,,,,"this.UnattendCopyCB.Location = new System.Drawing.Point(83, 158);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,460,12,T:System.Windows.Forms.CheckBox,,,,,this.UnattendCopyCB.AutoSize = true;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,460,12,P:System.Windows.Forms.ButtonBase.AutoSize,,,,,this.UnattendCopyCB.AutoSize = true;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,456,12,T:System.Windows.Forms.Label,,,,,"this.label13.Text = ""Driver export mode:"";"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,456,12,P:System.Windows.Forms.Label.Text,,,,,"this.label13.Text = ""Driver export mode:"";"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,455,12,T:System.Windows.Forms.Label,,,,,this.label13.TabIndex = 8;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,455,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.label13.TabIndex = 8;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,454,12,T:System.Windows.Forms.Label,,,,,"this.label13.Size = new System.Drawing.Size(111, 15);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,454,12,P:System.Windows.Forms.Control.Size,,,,,"this.label13.Size = new System.Drawing.Size(111, 15);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,453,12,T:System.Windows.Forms.Label,,,,,"this.label13.Name = ""label13"";"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,453,12,P:System.Windows.Forms.Control.Name,,,,,"this.label13.Name = ""label13"";"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,452,12,T:System.Windows.Forms.Label,,,,,"this.label13.Location = new System.Drawing.Point(80, 185);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,452,12,P:System.Windows.Forms.Control.Location,,,,,"this.label13.Location = new System.Drawing.Point(80, 185);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,451,12,T:System.Windows.Forms.Label,,,,,this.label13.AutoSize = true;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,451,12,P:System.Windows.Forms.Label.AutoSize,,,,,this.label13.AutoSize = true;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,447,12,T:System.Windows.Forms.ComboBox,,,,,this.DriverExportCombo.SelectedIndexChanged += new System.EventHandler(this.DriverExportCombo_SelectedIndexChanged);
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,447,12,E:System.Windows.Forms.ComboBox.SelectedIndexChanged,,,,,this.DriverExportCombo.SelectedIndexChanged += new System.EventHandler(this.DriverExportCombo_SelectedIndexChanged);
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,446,12,T:System.Windows.Forms.ComboBox,,,,,this.DriverExportCombo.TabIndex = 9;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,446,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.DriverExportCombo.TabIndex = 9;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,445,12,T:System.Windows.Forms.ComboBox,,,,,"this.DriverExportCombo.Size = new System.Drawing.Size(374, 23);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,445,12,P:System.Windows.Forms.Control.Size,,,,,"this.DriverExportCombo.Size = new System.Drawing.Size(374, 23);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,444,12,T:System.Windows.Forms.ComboBox,,,,,"this.DriverExportCombo.Name = ""DriverExportCombo"";"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,444,12,P:System.Windows.Forms.Control.Name,,,,,"this.DriverExportCombo.Name = ""DriverExportCombo"";"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,443,12,T:System.Windows.Forms.ComboBox,,,,,"this.DriverExportCombo.Location = new System.Drawing.Point(83, 206);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,443,12,P:System.Windows.Forms.Control.Location,,,,,"this.DriverExportCombo.Location = new System.Drawing.Point(83, 206);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,439,12,T:System.Windows.Forms.ComboBox,,,,,"this.DriverExportCombo.Items.AddRange(new object[] {              ""Don\'t export drivers"",              ""Export essential drivers (SCSI Adapters/Storage Controllers)"",              ""Export all drivers""});"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,439,12,T:System.Windows.Forms.ComboBox.ObjectCollection,,,,,"this.DriverExportCombo.Items.AddRange(new object[] {              ""Don\'t export drivers"",              ""Export essential drivers (SCSI Adapters/Storage Controllers)"",              ""Export all drivers""});"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,439,12,P:System.Windows.Forms.ComboBox.Items,,,,,"this.DriverExportCombo.Items.AddRange(new object[] {              ""Don\'t export drivers"",              ""Export essential drivers (SCSI Adapters/Storage Controllers)"",              ""Export all drivers""});"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,439,12,M:System.Windows.Forms.ComboBox.ObjectCollection.AddRange(System.Object[]),,,,,"this.DriverExportCombo.Items.AddRange(new object[] {              ""Don\'t export drivers"",              ""Export essential drivers (SCSI Adapters/Storage Controllers)"",              ""Export all drivers""});"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,438,12,T:System.Windows.Forms.ComboBox,,,,,this.DriverExportCombo.FormattingEnabled = true;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,438,12,P:System.Windows.Forms.ListControl.FormattingEnabled,,,,,this.DriverExportCombo.FormattingEnabled = true;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,434,12,T:System.Windows.Forms.Panel,,,,,this.IsoSettingsPage.TabIndex = 6;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,434,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.IsoSettingsPage.TabIndex = 6;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,433,12,T:System.Windows.Forms.Panel,,,,,"this.IsoSettingsPage.Size = new System.Drawing.Size(1008, 521);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,433,12,P:System.Windows.Forms.Control.Size,,,,,"this.IsoSettingsPage.Size = new System.Drawing.Size(1008, 521);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,432,12,T:System.Windows.Forms.Panel,,,,,"this.IsoSettingsPage.Name = ""IsoSettingsPage"";"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,432,12,P:System.Windows.Forms.Control.Name,,,,,"this.IsoSettingsPage.Name = ""IsoSettingsPage"";"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,431,12,T:System.Windows.Forms.Panel,,,,,"this.IsoSettingsPage.Location = new System.Drawing.Point(0, 0);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,431,12,P:System.Windows.Forms.Control.Location,,,,,"this.IsoSettingsPage.Location = new System.Drawing.Point(0, 0);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,430,12,T:System.Windows.Forms.DockStyle,,,,,this.IsoSettingsPage.Dock = System.Windows.Forms.DockStyle.Fill;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,430,12,T:System.Windows.Forms.DockStyle,,,,,this.IsoSettingsPage.Dock = System.Windows.Forms.DockStyle.Fill;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,430,12,F:System.Windows.Forms.DockStyle.Fill,,,,,this.IsoSettingsPage.Dock = System.Windows.Forms.DockStyle.Fill;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,430,12,T:System.Windows.Forms.Panel,,,,,this.IsoSettingsPage.Dock = System.Windows.Forms.DockStyle.Fill;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,430,12,T:System.Windows.Forms.DockStyle,,,,,this.IsoSettingsPage.Dock = System.Windows.Forms.DockStyle.Fill;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,430,12,P:System.Windows.Forms.Control.Dock,,,,,this.IsoSettingsPage.Dock = System.Windows.Forms.DockStyle.Fill;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,429,12,T:System.Windows.Forms.Label,,,,,this.IsoSettingsPage.Controls.Add(this.label12);
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,429,12,T:System.Windows.Forms.Panel,,,,,this.IsoSettingsPage.Controls.Add(this.label12);
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,429,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.IsoSettingsPage.Controls.Add(this.label12);
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,429,12,P:System.Windows.Forms.Control.Controls,,,,,this.IsoSettingsPage.Controls.Add(this.label12);
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,429,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.IsoSettingsPage.Controls.Add(this.label12);
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,428,12,T:System.Windows.Forms.Label,,,,,this.IsoSettingsPage.Controls.Add(this.label11);
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,428,12,T:System.Windows.Forms.Panel,,,,,this.IsoSettingsPage.Controls.Add(this.label11);
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,428,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.IsoSettingsPage.Controls.Add(this.label11);
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,428,12,P:System.Windows.Forms.Control.Controls,,,,,this.IsoSettingsPage.Controls.Add(this.label11);
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,428,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.IsoSettingsPage.Controls.Add(this.label11);
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,427,12,T:System.Windows.Forms.CheckBox,,,,,this.IsoSettingsPage.Controls.Add(this.ReportToolCB);
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,427,12,T:System.Windows.Forms.Panel,,,,,this.IsoSettingsPage.Controls.Add(this.ReportToolCB);
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,427,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.IsoSettingsPage.Controls.Add(this.ReportToolCB);
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,427,12,P:System.Windows.Forms.Control.Controls,,,,,this.IsoSettingsPage.Controls.Add(this.ReportToolCB);
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,427,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.IsoSettingsPage.Controls.Add(this.ReportToolCB);
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,426,12,T:System.Windows.Forms.CheckBox,,,,,this.IsoSettingsPage.Controls.Add(this.UnattendCopyCB);
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,426,12,T:System.Windows.Forms.Panel,,,,,this.IsoSettingsPage.Controls.Add(this.UnattendCopyCB);
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,426,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.IsoSettingsPage.Controls.Add(this.UnattendCopyCB);
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,426,12,P:System.Windows.Forms.Control.Controls,,,,,this.IsoSettingsPage.Controls.Add(this.UnattendCopyCB);
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,426,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.IsoSettingsPage.Controls.Add(this.UnattendCopyCB);
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,425,12,T:System.Windows.Forms.Label,,,,,this.IsoSettingsPage.Controls.Add(this.label13);
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,425,12,T:System.Windows.Forms.Panel,,,,,this.IsoSettingsPage.Controls.Add(this.label13);
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,425,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.IsoSettingsPage.Controls.Add(this.label13);
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,425,12,P:System.Windows.Forms.Control.Controls,,,,,this.IsoSettingsPage.Controls.Add(this.label13);
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,425,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.IsoSettingsPage.Controls.Add(this.label13);
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,424,12,T:System.Windows.Forms.ComboBox,,,,,this.IsoSettingsPage.Controls.Add(this.DriverExportCombo);
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,424,12,T:System.Windows.Forms.Panel,,,,,this.IsoSettingsPage.Controls.Add(this.DriverExportCombo);
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,424,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.IsoSettingsPage.Controls.Add(this.DriverExportCombo);
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,424,12,P:System.Windows.Forms.Control.Controls,,,,,this.IsoSettingsPage.Controls.Add(this.DriverExportCombo);
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,424,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.IsoSettingsPage.Controls.Add(this.DriverExportCombo);
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,420,12,T:System.Windows.Forms.Label,,,,,"this.label15.Text = ""Customizations in progress"";"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,420,12,P:System.Windows.Forms.Label.Text,,,,,"this.label15.Text = ""Customizations in progress"";"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,419,12,T:System.Windows.Forms.Label,,,,,this.label15.TabIndex = 7;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,419,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.label15.TabIndex = 7;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,418,12,T:System.Windows.Forms.Label,,,,,"this.label15.Size = new System.Drawing.Size(980, 45);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,418,12,P:System.Windows.Forms.Control.Size,,,,,"this.label15.Size = new System.Drawing.Size(980, 45);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,417,12,T:System.Windows.Forms.Label,,,,,"this.label15.Name = ""label15"";"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,417,12,P:System.Windows.Forms.Control.Name,,,,,"this.label15.Name = ""label15"";"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,416,12,T:System.Windows.Forms.Label,,,,,"this.label15.Location = new System.Drawing.Point(14, 12);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,416,12,P:System.Windows.Forms.Control.Location,,,,,"this.label15.Location = new System.Drawing.Point(14, 12);"
Api.0002,El origen no es compatible con la versión de .NET seleccionada,Active,Potential,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,415,12,T:System.Drawing.GraphicsUnit,,,,,"this.label15.Font = new System.Drawing.Font(""Segoe UI"", 18F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,El origen no es compatible con la versión de .NET seleccionada,Active,Potential,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,415,12,T:System.Drawing.GraphicsUnit,,,,,"this.label15.Font = new System.Drawing.Font(""Segoe UI"", 18F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,El origen no es compatible con la versión de .NET seleccionada,Active,Potential,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,415,12,F:System.Drawing.GraphicsUnit.Point,,,,,"this.label15.Font = new System.Drawing.Font(""Segoe UI"", 18F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,El origen no es compatible con la versión de .NET seleccionada,Active,Potential,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,415,12,T:System.Drawing.FontStyle,,,,,"this.label15.Font = new System.Drawing.Font(""Segoe UI"", 18F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,El origen no es compatible con la versión de .NET seleccionada,Active,Potential,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,415,12,T:System.Drawing.FontStyle,,,,,"this.label15.Font = new System.Drawing.Font(""Segoe UI"", 18F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
